#{"t_start": 1780844833.499282, "env_id": "None"}
r,l,t,target
79.336806,27,15069.38475,log
89.216668,19,15073.352542,log
101.923442,12,15076.599265,log
110.24,6,15079.780865,log
109.555966,8,15083.837724,log
108.68,7,15086.657636,log
100.986559,13,15089.950223,log
92.366884,18,15094.336527,log
75.348707,28,15099.094339,log
107.698551,10,15103.360835,log
89.272124,21,15108.04667,log
93.771067,19,15113.232863,log
103.58,7,15116.165929,log
104.69,6,15118.902696,log
104.31,9,15121.812488,log
94.822809,16,15125.196894,log
84.106895,22,15129.140715,log
101.065946,13,15134.596416,log
106.140205,11,15138.028944,log
104.853847,10,15141.19957,log
97.04,16,15145.585075,log
105.86,9,15148.622272,log
99.96,14,15152.323069,log
104.21,9,15155.541706,log
87.455433,21,15160.914941,log
111.75,5,15163.836786,log
105.91,9,15166.844807,log
106.364926,10,15171.102931,log
107.36,9,15174.503795,log
99.157288,14,15178.003883,log
71.808874,33,15182.655774,log
101.34,11,15185.836664,log
74.254099,46,15191.483115,log
85.148184,22,15195.430328,log
104.61,10,15198.603106,log
103.056707,12,15201.970078,log
108.68,7,15205.376066,log
107.37,8,15208.469899,log
105.29,6,15211.905117,log
74.338739,28,15216.06454,log
101.379574,12,15219.311183,log
95.8,15,15222.651752,log
102.870679,12,15226.866211,log
101.407989,12,15230.305989,log
95.580535,18,15234.343825,log
88.401489,20,15239.828888,log
99.133913,13,15243.150851,log
90.501364,20,15247.152807,log
110.24,6,15250.617853,log
105.97,8,15253.549817,log
108.73,7,15256.839782,log
94.192708,18,15260.324427,log
99.404493,14,15263.699156,log
85.491219,23,15268.153991,log
110.44,6,15271.267603,log
108.13,7,15274.323214,log
109.58,7,15277.59814,log
100.99,12,15281.683848,log
67.173736,45,15287.075104,log
79.090927,22,15292.060995,log
99.323913,14,15297.725321,log
96.180472,15,15301.721166,log
103.39,11,15306.411708,log
105.51,9,15309.377481,log
108.93,7,15313.561822,log
110.24,6,15318.00304,log
83.865223,24,15322.025781,log
107.42409,10,15325.810989,log
89.46,20,15329.430432,log
82.414863,24,15333.495415,log
103.44,11,15336.696395,log
50.130928,43,15342.065099,log
100.89,11,15346.943294,log
90.01,6,15349.96659,log
109.351097,7,15353.235629,log
